,id,bdate,bmonth,dandm
7624,371480,1,6,"1,6"
7625,371484,18,12,"18,12"
7626,371517,30,4,"30,4"
7627,371552,5,6,"5,6"
7628,371559,1,11,"1,11"
7629,371573,7,12,"7,12"
7630,371592,19,10,"19,10"
7631,371629,25,7,"25,7"
7632,371665,28,3,"28,3"
7633,371710,9,7,"9,7"
7634,371713,6,5,"6,5"
7635,371908,18,9,"18,9"
7636,371974,28,7,"28,7"
7637,372074,18,11,"18,11"
7638,372119,31,5,"31,5"
7639,372255,16,8,"16,8"
7640,372339,17,5,"17,5"
7641,372360,15,10,"15,10"
7642,372462,29,10,"29,10"
7643,372501,12,4,"12,4"
7644,372631,9,4,"9,4"
7645,372653,4,12,"4,12"
7646,372680,3,4,"3,4"
7647,372702,20,1,"20,1"
7648,372768,15,10,"15,10"
7649,372898,19,6,"19,6"
7650,372929,1,1,"1,1"
7651,372933,5,2,"5,2"
7652,373005,29,10,"29,10"
7653,373052,17,6,"17,6"
7654,373297,22,6,"22,6"
7655,373359,5,4,"5,4"
7656,373417,4,1,"4,1"
7657,373456,2,11,"2,11"
7658,373576,6,7,"6,7"
7659,373587,13,10,"13,10"
7660,373722,22,3,"22,3"
7661,373786,13,9,"13,9"
7662,373794,19,2,"19,2"
7663,374012,10,3,"10,3"
7664,374109,15,1,"15,1"
7665,374138,13,2,"13,2"
7666,374192,22,4,"22,4"
7667,374197,13,9,"13,9"
7668,374273,19,3,"19,3"
7669,374331,1,5,"1,5"
7670,374348,19,2,"19,2"
7671,374352,28,9,"28,9"
7672,374379,15,8,"15,8"
7673,374403,25,5,"25,5"
7674,374426,30,4,"30,4"
7675,374481,12,8,"12,8"
7676,374604,13,3,"13,3"
7677,374616,27,4,"27,4"
7678,374658,21,12,"21,12"
7679,374721,2,1,"2,1"
7680,374763,29,4,"29,4"
7681,374870,20,3,"20,3"
7682,374970,21,6,"21,6"
7683,375006,24,10,"24,10"
7684,375039,18,10,"18,10"
7685,375073,23,9,"23,9"
7686,375088,16,5,"16,5"
7687,375111,21,8,"21,8"
7688,375301,7,4,"7,4"
7689,375362,28,7,"28,7"
7690,375395,22,4,"22,4"
7691,375438,21,2,"21,2"
7692,375476,14,10,"14,10"
7693,375502,27,9,"27,9"
7694,375567,12,6,"12,6"
7695,375568,14,5,"14,5"
7696,375605,19,4,"19,4"
7697,375607,3,4,"3,4"
7698,375626,16,2,"16,2"
7699,375630,26,6,"26,6"
7700,375656,3,2,"3,2"
7701,375756,28,6,"28,6"
7702,375789,6,7,"6,7"
7703,375795,9,3,"9,3"
7704,375835,8,5,"8,5"
7705,375841,29,3,"29,3"
7706,375852,26,10,"26,10"
7707,375877,29,3,"29,3"
7708,375896,29,7,"29,7"
7709,375967,17,1,"17,1"
7710,376052,5,10,"5,10"
7711,376055,6,3,"6,3"
7712,376061,31,10,"31,10"
7713,376106,28,2,"28,2"
7714,376118,27,3,"27,3"
7715,376150,21,3,"21,3"
7716,376230,31,5,"31,5"
7717,376252,30,9,"30,9"
7718,376299,31,7,"31,7"
7719,376344,24,8,"24,8"
7720,376422,16,12,"16,12"
7721,376432,6,3,"6,3"
7722,376451,20,6,"20,6"
7723,376460,30,8,"30,8"
7724,376505,8,2,"8,2"
7725,376549,19,7,"19,7"
7726,376550,6,6,"6,6"
7727,376699,17,9,"17,9"
7728,376719,14,7,"14,7"
7729,376919,8,2,"8,2"
7730,376995,5,3,"5,3"
7731,377006,16,10,"16,10"
7732,377094,18,10,"18,10"
7733,377162,28,4,"28,4"
7734,377164,6,1,"6,1"
7735,377265,1,4,"1,4"
7736,377301,31,8,"31,8"
7737,377334,1,11,"1,11"
7738,377354,12,4,"12,4"
7739,377433,24,10,"24,10"
7740,377556,3,6,"3,6"
7741,377584,17,7,"17,7"
7742,377591,2,11,"2,11"
7743,377690,28,9,"28,9"
7744,377708,26,8,"26,8"
7745,377761,2,8,"2,8"
7746,377798,1,5,"1,5"
7747,377858,30,4,"30,4"
7748,377889,3,6,"3,6"
7749,377890,13,11,"13,11"
7750,377940,24,1,"24,1"
7751,378057,10,3,"10,3"
7752,378136,16,8,"16,8"
7753,378144,24,3,"24,3"
7754,378183,24,2,"24,2"
7755,378229,13,5,"13,5"
7756,378269,31,8,"31,8"
7757,378319,19,3,"19,3"
7758,378351,25,4,"25,4"
7759,378426,4,3,"4,3"
7760,378431,15,3,"15,3"
7761,378450,5,5,"5,5"
7762,378464,21,5,"21,5"
7763,378539,7,4,"7,4"
7764,378609,10,10,"10,10"
7765,378632,3,5,"3,5"
7766,378643,9,4,"9,4"
7767,378664,28,9,"28,9"
7768,378685,11,11,"11,11"
7769,378750,24,6,"24,6"
7770,378759,28,12,"28,12"
7771,378774,29,8,"29,8"
7772,378819,13,7,"13,7"
7773,378859,29,7,"29,7"
7774,378876,16,12,"16,12"
7775,378986,5,6,"5,6"
7776,379001,28,7,"28,7"
7777,379003,12,12,"12,12"
7778,379014,8,7,"8,7"
7779,379064,27,4,"27,4"
7780,379078,9,8,"9,8"
7781,379116,15,10,"15,10"
7782,379117,28,7,"28,7"
7783,379176,28,9,"28,9"
7784,379258,2,4,"2,4"
7785,379272,29,1,"29,1"
7786,379290,14,4,"14,4"
7787,379305,31,3,"31,3"
7788,379388,4,11,"4,11"
7789,379474,18,2,"18,2"
7790,379580,18,3,"18,3"
7791,379587,13,6,"13,6"
7792,379664,11,6,"11,6"
7793,379671,27,4,"27,4"
7794,379683,28,5,"28,5"
7795,379717,9,1,"9,1"
7796,379788,14,1,"14,1"
7797,379881,10,6,"10,6"
7798,379892,24,11,"24,11"
7799,379908,9,1,"9,1"
7800,379935,26,9,"26,9"
7801,379967,4,4,"4,4"
7802,379998,16,2,"16,2"
7803,380002,17,5,"17,5"
7804,380115,25,7,"25,7"
7805,380312,28,1,"28,1"
7806,380387,18,4,"18,4"
7807,380392,27,7,"27,7"
7808,380393,13,3,"13,3"
7809,380434,20,8,"20,8"
7810,380505,5,6,"5,6"
7811,380506,8,8,"8,8"
7812,380589,1,3,"1,3"
7813,380696,25,7,"25,7"
7814,380735,18,3,"18,3"
7815,380829,15,11,"15,11"
7816,380863,16,12,"16,12"
7817,380997,20,7,"20,7"
7818,381056,4,7,"4,7"
7819,381159,18,2,"18,2"
7820,381177,6,1,"6,1"
7821,381361,16,10,"16,10"
7822,381573,28,12,"28,12"
7823,381586,31,3,"31,3"
7824,381638,31,8,"31,8"
7825,381645,20,8,"20,8"
7826,381688,19,1,"19,1"
7827,381694,30,4,"30,4"
7828,381701,23,12,"23,12"
7829,381769,29,12,"29,12"
7830,381771,20,9,"20,9"
7831,381784,1,7,"1,7"
7832,381935,11,5,"11,5"
7833,382086,3,6,"3,6"
7834,382098,29,1,"29,1"
7835,382101,5,5,"5,5"
7836,382146,17,8,"17,8"
7837,382189,22,2,"22,2"
7838,382195,22,10,"22,10"
7839,382198,4,8,"4,8"
7840,382223,15,3,"15,3"
7841,382232,19,9,"19,9"
7842,382305,11,8,"11,8"
7843,382456,9,2,"9,2"
7844,382483,27,3,"27,3"
7845,382550,6,12,"6,12"
7846,382582,18,5,"18,5"
7847,382728,2,6,"2,6"
7848,382827,15,3,"15,3"
7849,382839,6,2,"6,2"
7850,382870,20,5,"20,5"
7851,382905,8,12,"8,12"
7852,382946,6,2,"6,2"
7853,383011,7,3,"7,3"
7854,383037,18,10,"18,10"
7855,383055,2,6,"2,6"
7856,383165,25,4,"25,4"
7857,383167,27,6,"27,6"
7858,383168,9,8,"9,8"
7859,383180,29,2,"29,2"
7860,383215,9,4,"9,4"
7861,383230,17,3,"17,3"
7862,383249,2,4,"2,4"
7863,383266,25,9,"25,9"
7864,383310,24,7,"24,7"
7865,383314,15,5,"15,5"
7866,383419,26,5,"26,5"
7867,383473,6,3,"6,3"
7868,383727,30,9,"30,9"
7869,383756,29,12,"29,12"
7870,383763,26,4,"26,4"
7871,383889,18,8,"18,8"
7872,383899,29,6,"29,6"
7873,383955,10,10,"10,10"
7874,384003,5,9,"5,9"
7875,384016,30,5,"30,5"
7876,384028,8,11,"8,11"
7877,384048,25,3,"25,3"
7878,384151,11,4,"11,4"
7879,384194,4,7,"4,7"
7880,384244,22,2,"22,2"
7881,384365,30,8,"30,8"
7882,384368,5,8,"5,8"
7883,384407,24,5,"24,5"
7884,384453,9,4,"9,4"
7885,384456,26,12,"26,12"
7886,384488,6,1,"6,1"
7887,384547,23,12,"23,12"
7888,384569,22,10,"22,10"
7889,384611,26,5,"26,5"
7890,384619,15,12,"15,12"
7891,384648,14,10,"14,10"
7892,384653,4,10,"4,10"
7893,384678,20,2,"20,2"
7894,384711,17,7,"17,7"
7895,384736,8,2,"8,2"
7896,384755,1,1,"1,1"
7897,384762,3,12,"3,12"
7898,384836,6,4,"6,4"
7899,384861,19,7,"19,7"
7900,384913,3,8,"3,8"
7901,384918,20,7,"20,7"
7902,384953,5,5,"5,5"
7903,384969,1,2,"1,2"
7904,384976,26,9,"26,9"
7905,385021,13,3,"13,3"
7906,385029,8,3,"8,3"
7907,385072,16,10,"16,10"
7908,385083,2,7,"2,7"
7909,385146,10,1,"10,1"
7910,385173,12,10,"12,10"
7911,385232,21,5,"21,5"
7912,385240,8,5,"8,5"
7913,385249,8,9,"8,9"
7914,385267,25,4,"25,4"
7915,385584,19,2,"19,2"
7916,385627,31,8,"31,8"
7917,385646,23,4,"23,4"
7918,385710,29,4,"29,4"
7919,385785,24,10,"24,10"
7920,385873,11,2,"11,2"
7921,385936,22,5,"22,5"
7922,385939,9,1,"9,1"
7923,386015,4,9,"4,9"
7924,386023,8,9,"8,9"
7925,386089,26,1,"26,1"
7926,386147,1,12,"1,12"
7927,386212,20,12,"20,12"
7928,386227,3,4,"3,4"
7929,386246,24,8,"24,8"
7930,386289,22,5,"22,5"
7931,386378,9,12,"9,12"
7932,386418,5,8,"5,8"
7933,386485,6,7,"6,7"
7934,386559,3,10,"3,10"
7935,386575,20,5,"20,5"
7936,386596,8,2,"8,2"
7937,386699,19,6,"19,6"
7938,386730,12,2,"12,2"
7939,386828,9,11,"9,11"
7940,386909,19,10,"19,10"
7941,387003,5,10,"5,10"
7942,387034,20,8,"20,8"
7943,387177,5,4,"5,4"
7944,387184,13,9,"13,9"
7945,387185,24,10,"24,10"
7946,387257,5,10,"5,10"
7947,387342,2,12,"2,12"
7948,387603,11,3,"11,3"
7949,387604,3,11,"3,11"
7950,387612,1,7,"1,7"
7951,387623,17,7,"17,7"
7952,387637,15,3,"15,3"
7953,387678,10,11,"10,11"
7954,387746,24,1,"24,1"
7955,387827,18,11,"18,11"
7956,387851,25,11,"25,11"
7957,387942,5,11,"5,11"
7958,387949,3,11,"3,11"
7959,387967,19,6,"19,6"
7960,387973,8,9,"8,9"
7961,387976,16,5,"16,5"
7962,388041,26,4,"26,4"
7963,388196,2,12,"2,12"
7964,388227,15,12,"15,12"
7965,388291,19,4,"19,4"
7966,388341,29,11,"29,11"
7967,388372,12,7,"12,7"
7968,388407,12,6,"12,6"
7969,388422,29,11,"29,11"
7970,388443,21,4,"21,4"
7971,388574,16,5,"16,5"
7972,388581,6,4,"6,4"
7973,388733,14,8,"14,8"
7974,388901,22,1,"22,1"
7975,388962,23,7,"23,7"
7976,388965,28,11,"28,11"
7977,388969,31,10,"31,10"
7978,389095,30,4,"30,4"
7979,389117,13,12,"13,12"
7980,389183,24,12,"24,12"
7981,389242,23,11,"23,11"
7982,389260,3,7,"3,7"
7983,389522,30,5,"30,5"
7984,389560,19,11,"19,11"
7985,389568,16,5,"16,5"
7986,389613,2,6,"2,6"
7987,389619,18,8,"18,8"
7988,389643,17,6,"17,6"
7989,389689,22,10,"22,10"
7990,389774,19,2,"19,2"
7991,389907,17,6,"17,6"
7992,389925,26,8,"26,8"
7993,389949,9,6,"9,6"
7994,390125,22,8,"22,8"
7995,390130,6,9,"6,9"
7996,390160,3,7,"3,7"
7997,390471,22,1,"22,1"
7998,390473,2,6,"2,6"
7999,390477,12,7,"12,7"
8000,390509,20,11,"20,11"
8001,390646,26,11,"26,11"
8002,390739,8,9,"8,9"
8003,390750,8,9,"8,9"
8004,390814,29,7,"29,7"
8005,390827,3,9,"3,9"
8006,390856,8,12,"8,12"
8007,390882,16,5,"16,5"
8008,390894,6,7,"6,7"
8009,390903,14,6,"14,6"
8010,391003,27,12,"27,12"
8011,391013,11,6,"11,6"
8012,391070,1,7,"1,7"
8013,391077,7,7,"7,7"
8014,391084,9,4,"9,4"
8015,391196,6,12,"6,12"
8016,391245,28,9,"28,9"
8017,391521,14,6,"14,6"
8018,391575,4,11,"4,11"
8019,391604,17,4,"17,4"
8020,391658,9,9,"9,9"
8021,391695,18,11,"18,11"
8022,391714,3,9,"3,9"
8023,391723,14,6,"14,6"
8024,391826,28,12,"28,12"
8025,391869,28,9,"28,9"
8026,391899,18,2,"18,2"
8027,391924,11,8,"11,8"
8028,392050,14,1,"14,1"
8029,392068,19,6,"19,6"
8030,392221,25,4,"25,4"
8031,392254,22,11,"22,11"
8032,392281,2,10,"2,10"
8033,392578,7,3,"7,3"
8034,392657,2,8,"2,8"
8035,392695,28,1,"28,1"
8036,392706,8,10,"8,10"
8037,392784,7,9,"7,9"
8038,392786,23,5,"23,5"
8039,392801,10,3,"10,3"
8040,392874,11,5,"11,5"
8041,392908,15,6,"15,6"
8042,392909,30,12,"30,12"
8043,392918,15,2,"15,2"
8044,392940,10,5,"10,5"
8045,392958,8,4,"8,4"
8046,393013,23,4,"23,4"
8047,393022,11,2,"11,2"
8048,393023,1,8,"1,8"
8049,393084,22,7,"22,7"
8050,393097,4,12,"4,12"
8051,393170,30,5,"30,5"
8052,393191,13,4,"13,4"
8053,393310,27,5,"27,5"
8054,393322,30,8,"30,8"
8055,393373,16,8,"16,8"
8056,393416,3,11,"3,11"
8057,393482,12,6,"12,6"
8058,393517,17,11,"17,11"
8059,393520,24,5,"24,5"
8060,393618,6,9,"6,9"
8061,393646,14,5,"14,5"
8062,393698,3,2,"3,2"
8063,393709,6,4,"6,4"
8064,393728,11,1,"11,1"
8065,393755,14,7,"14,7"
8066,393785,25,1,"25,1"
8067,393797,26,5,"26,5"
8068,393893,20,3,"20,3"
8069,393913,17,8,"17,8"
8070,393939,18,8,"18,8"
8071,393941,10,4,"10,4"
8072,393996,24,9,"24,9"
8073,394070,25,11,"25,11"
8074,394175,30,9,"30,9"
8075,394177,26,7,"26,7"
8076,394236,18,10,"18,10"
8077,394277,16,10,"16,10"
8078,394278,28,7,"28,7"
8079,394284,14,4,"14,4"
8080,394374,9,1,"9,1"
8081,394418,6,1,"6,1"
8082,394463,23,5,"23,5"
8083,394483,7,5,"7,5"
8084,394781,1,4,"1,4"
8085,394902,5,4,"5,4"
8086,394980,20,11,"20,11"
8087,395238,9,1,"9,1"
8088,395259,6,10,"6,10"
8089,395305,29,4,"29,4"
8090,395318,6,10,"6,10"
8091,395342,8,2,"8,2"
8092,395414,24,6,"24,6"
8093,395505,24,6,"24,6"
8094,395535,8,8,"8,8"
8095,395627,10,6,"10,6"
8096,395685,22,9,"22,9"
8097,395688,13,6,"13,6"
8098,395710,22,12,"22,12"
8099,395861,5,12,"5,12"
8100,395865,1,11,"1,11"
8101,395885,28,5,"28,5"
8102,395932,21,3,"21,3"
8103,395941,18,1,"18,1"
8104,396004,10,8,"10,8"
8105,396129,16,1,"16,1"
8106,396170,18,9,"18,9"
8107,396240,2,1,"2,1"
8108,396285,28,4,"28,4"
8109,396289,10,8,"10,8"
8110,396458,19,11,"19,11"
8111,396499,8,1,"8,1"
8112,396522,22,5,"22,5"
8113,396620,12,3,"12,3"
8114,396697,3,8,"3,8"
8115,396708,10,8,"10,8"
8116,396723,28,3,"28,3"
8117,396902,28,9,"28,9"
8118,396935,24,5,"24,5"
8119,396948,10,6,"10,6"
8120,396954,28,11,"28,11"
8121,396983,6,6,"6,6"
8122,396990,29,5,"29,5"
8123,397000,1,5,"1,5"
8124,397023,25,8,"25,8"
8125,397046,21,11,"21,11"
8126,397154,21,2,"21,2"
8127,397164,26,11,"26,11"
8128,397205,17,1,"17,1"
8129,397312,3,4,"3,4"
8130,397337,18,5,"18,5"
8131,397357,2,10,"2,10"
8132,397458,23,4,"23,4"
8133,397611,7,4,"7,4"
8134,397683,26,2,"26,2"
8135,397703,23,4,"23,4"
8136,397735,2,3,"2,3"
8137,397768,8,5,"8,5"
8138,397784,20,12,"20,12"
8139,397852,30,5,"30,5"
8140,397923,22,9,"22,9"
8141,397981,13,2,"13,2"
8142,397997,23,4,"23,4"
8143,398092,14,2,"14,2"
8144,398113,17,2,"17,2"
8145,398150,29,12,"29,12"
8146,398192,17,6,"17,6"
8147,398213,14,3,"14,3"
8148,398224,4,8,"4,8"
8149,398238,22,8,"22,8"
8150,398244,26,4,"26,4"
8151,398309,3,7,"3,7"
8152,398351,26,2,"26,2"
8153,398502,20,11,"20,11"
8154,398537,26,2,"26,2"
8155,398540,21,9,"21,9"
8156,398628,7,8,"7,8"
8157,398645,17,6,"17,6"
8158,398700,25,3,"25,3"
8159,398731,2,10,"2,10"
8160,398761,11,12,"11,12"
8161,398784,29,11,"29,11"
8162,398796,19,4,"19,4"
8163,398855,13,8,"13,8"
8164,398895,8,2,"8,2"
8165,398911,4,7,"4,7"
8166,398955,16,7,"16,7"
8167,398968,14,4,"14,4"
8168,398985,7,10,"7,10"
8169,398988,6,11,"6,11"
8170,399129,6,6,"6,6"
8171,399135,11,8,"11,8"
8172,399145,17,3,"17,3"
8173,399148,5,12,"5,12"
8174,399164,15,4,"15,4"
8175,399204,16,4,"16,4"
8176,399301,27,10,"27,10"
8177,399330,25,4,"25,4"
8178,399338,2,9,"2,9"
8179,399353,15,4,"15,4"
8180,399364,28,12,"28,12"
8181,399378,9,6,"9,6"
8182,399388,2,5,"2,5"
8183,399393,25,12,"25,12"
8184,399432,8,11,"8,11"
8185,399440,20,10,"20,10"
8186,399504,3,5,"3,5"
8187,399533,10,7,"10,7"
8188,399591,4,2,"4,2"
8189,399712,10,11,"10,11"
8190,399771,17,2,"17,2"
8191,399785,11,4,"11,4"
8192,399844,12,10,"12,10"
8193,399851,4,2,"4,2"
8194,399862,19,1,"19,1"
8195,400000,10,4,"10,4"
8196,400010,9,2,"9,2"
8197,400042,26,4,"26,4"
8198,400065,17,5,"17,5"
8199,400118,26,4,"26,4"
8200,400341,1,3,"1,3"
8201,400403,29,1,"29,1"
8202,400532,4,9,"4,9"
8203,400573,10,11,"10,11"
8204,400602,5,10,"5,10"
8205,400619,20,6,"20,6"
8206,400657,17,2,"17,2"
8207,400683,22,1,"22,1"
8208,400760,7,1,"7,1"
8209,400769,21,12,"21,12"
8210,400898,22,12,"22,12"
8211,400989,12,6,"12,6"
8212,401058,21,6,"21,6"
8213,401067,29,8,"29,8"
8214,401227,15,1,"15,1"
8215,401293,15,12,"15,12"
8216,401302,24,12,"24,12"
8217,401354,8,10,"8,10"
8218,401369,17,10,"17,10"
8219,401404,27,2,"27,2"
8220,401498,4,4,"4,4"
8221,401504,14,5,"14,5"
8222,401515,14,10,"14,10"
8223,401522,23,12,"23,12"
8224,401578,26,7,"26,7"
8225,401610,31,12,"31,12"
8226,401631,7,8,"7,8"
8227,401632,11,7,"11,7"
8228,401751,11,4,"11,4"
8229,401758,26,2,"26,2"
8230,401887,26,8,"26,8"
8231,402021,12,10,"12,10"
8232,402080,1,7,"1,7"
8233,402121,3,8,"3,8"
8234,402150,18,5,"18,5"
8235,402196,24,12,"24,12"
8236,402216,13,12,"13,12"
8237,402230,1,6,"1,6"
8238,402300,25,8,"25,8"
8239,402317,27,6,"27,6"
8240,402355,30,6,"30,6"
8241,402401,25,1,"25,1"
8242,402444,21,9,"21,9"
8243,402500,2,8,"2,8"
8244,402529,6,3,"6,3"
8245,402580,8,2,"8,2"
8246,402639,22,11,"22,11"
8247,402712,20,4,"20,4"
8248,402870,14,1,"14,1"
8249,402899,16,4,"16,4"
8250,402977,24,9,"24,9"
8251,403067,4,12,"4,12"
8252,403118,20,9,"20,9"
8253,403144,4,4,"4,4"
8254,403252,26,1,"26,1"
8255,403258,24,6,"24,6"
8256,403261,16,11,"16,11"
8257,403281,17,1,"17,1"
8258,403322,8,2,"8,2"
8259,403349,27,6,"27,6"
8260,403415,23,3,"23,3"
8261,403423,26,1,"26,1"
8262,403441,19,2,"19,2"
8263,403502,28,12,"28,12"
8264,403511,30,8,"30,8"
8265,403526,10,1,"10,1"
8266,403550,15,7,"15,7"
8267,403581,23,5,"23,5"
8268,403679,24,5,"24,5"
8269,403686,27,7,"27,7"
8270,403743,10,4,"10,4"
8271,403759,1,10,"1,10"
8272,403788,10,6,"10,6"
8273,403819,26,10,"26,10"
8274,403908,13,12,"13,12"
8275,403995,11,7,"11,7"
8276,404007,28,9,"28,9"
8277,404066,4,7,"4,7"
8278,404162,3,7,"3,7"
8279,404166,6,1,"6,1"
8280,404283,5,10,"5,10"
8281,404307,30,11,"30,11"
8282,404321,30,6,"30,6"
8283,404383,5,2,"5,2"
8284,404486,2,7,"2,7"
8285,404531,28,11,"28,11"
8286,404542,13,1,"13,1"
8287,404591,1,2,"1,2"
8288,404616,18,10,"18,10"
8289,404653,5,8,"5,8"
8290,404718,18,1,"18,1"
8291,404794,5,1,"5,1"
8292,404834,3,2,"3,2"
8293,404844,12,4,"12,4"
8294,404870,3,8,"3,8"
8295,404881,29,5,"29,5"
8296,404925,8,12,"8,12"
8297,404982,17,5,"17,5"
8298,405042,14,10,"14,10"
8299,405060,4,12,"4,12"
8300,405092,8,10,"8,10"
8301,405102,24,7,"24,7"
8302,405115,29,3,"29,3"
8303,405140,6,2,"6,2"
8304,405196,10,11,"10,11"
8305,405197,25,4,"25,4"
8306,405202,17,2,"17,2"
8307,405223,4,3,"4,3"
8308,405263,16,9,"16,9"
8309,405323,3,2,"3,2"
8310,405335,3,9,"3,9"
8311,405473,1,2,"1,2"
8312,405477,7,1,"7,1"
8313,405487,4,3,"4,3"
8314,405552,3,7,"3,7"
8315,405740,25,9,"25,9"
8316,405743,2,8,"2,8"
8317,405757,10,2,"10,2"
8318,405826,27,7,"27,7"
8319,405869,11,4,"11,4"
8320,405895,15,12,"15,12"
8321,405922,11,6,"11,6"
8322,405940,11,6,"11,6"
8323,406020,19,7,"19,7"
8324,406167,24,10,"24,10"
8325,406266,3,10,"3,10"
8326,406305,22,10,"22,10"
8327,406382,26,12,"26,12"
8328,406525,29,10,"29,10"
8329,406564,18,8,"18,8"
8330,406708,7,5,"7,5"
8331,406739,22,1,"22,1"
8332,406820,26,1,"26,1"
8333,406835,17,7,"17,7"
8334,406871,17,12,"17,12"
8335,406911,1,1,"1,1"
8336,407004,13,9,"13,9"
8337,407124,31,12,"31,12"
8338,407126,18,8,"18,8"
8339,407138,24,12,"24,12"
8340,407223,28,3,"28,3"
8341,407237,24,1,"24,1"
8342,407315,25,11,"25,11"
8343,407341,11,7,"11,7"
8344,407391,7,11,"7,11"
8345,407392,16,12,"16,12"
8346,407406,9,10,"9,10"
8347,407429,25,1,"25,1"
8348,407463,25,3,"25,3"
8349,407492,4,1,"4,1"
8350,407516,15,5,"15,5"
8351,407538,1,10,"1,10"
8352,407591,5,10,"5,10"
8353,407619,6,12,"6,12"
8354,407770,7,3,"7,3"
8355,407865,26,4,"26,4"
8356,407947,7,4,"7,4"
8357,408008,24,4,"24,4"
8358,408031,12,4,"12,4"
8359,408094,10,10,"10,10"
8360,408120,27,9,"27,9"
8361,408218,9,1,"9,1"
8362,408329,28,11,"28,11"
8363,408382,8,5,"8,5"
8364,408569,11,10,"11,10"
8365,408703,17,8,"17,8"
8366,408726,22,9,"22,9"
8367,408786,18,9,"18,9"
8368,408846,5,6,"5,6"
8369,408908,4,2,"4,2"
8370,408921,11,10,"11,10"
8371,408981,20,9,"20,9"
8372,409025,26,9,"26,9"
8373,409124,2,2,"2,2"
8374,409194,2,6,"2,6"
8375,409339,28,6,"28,6"
8376,409422,11,9,"11,9"
8377,409456,12,6,"12,6"
8378,409479,6,7,"6,7"
8379,409543,4,1,"4,1"
8380,409610,16,2,"16,2"
8381,409643,2,9,"2,9"
8382,409807,1,1,"1,1"
8383,409827,28,11,"28,11"
8384,409828,16,1,"16,1"
8385,409911,6,4,"6,4"
8386,409923,9,8,"9,8"
8387,409924,13,3,"13,3"
8388,409954,28,2,"28,2"
8389,409993,5,10,"5,10"
8390,409996,28,4,"28,4"
8391,410010,27,3,"27,3"
8392,410075,4,5,"4,5"
8393,410133,20,8,"20,8"
8394,410210,28,5,"28,5"
8395,410218,2,4,"2,4"
8396,410248,29,1,"29,1"
8397,410288,28,8,"28,8"
8398,410326,6,1,"6,1"
8399,410372,26,6,"26,6"
8400,410417,18,4,"18,4"
8401,410428,8,11,"8,11"
8402,410545,21,3,"21,3"
8403,410555,15,6,"15,6"
8404,410568,6,8,"6,8"
8405,410569,8,4,"8,4"
8406,410577,29,3,"29,3"
8407,410641,2,9,"2,9"
8408,410696,28,1,"28,1"
8409,410713,19,2,"19,2"
8410,410780,10,1,"10,1"
8411,410978,10,5,"10,5"
8412,410992,5,7,"5,7"
8413,411060,19,11,"19,11"
8414,411084,9,8,"9,8"
8415,411185,26,11,"26,11"
8416,411187,14,5,"14,5"
8417,411245,17,4,"17,4"
8418,411303,4,1,"4,1"
8419,411347,15,6,"15,6"
8420,411400,20,10,"20,10"
8421,411411,2,4,"2,4"
8422,411466,21,3,"21,3"
8423,411487,25,1,"25,1"
8424,411488,10,1,"10,1"
8425,411534,3,5,"3,5"
8426,411555,30,5,"30,5"
8427,411558,3,11,"3,11"
8428,411562,10,4,"10,4"
8429,411578,30,7,"30,7"
8430,411582,12,12,"12,12"
8431,411617,21,7,"21,7"
8432,411630,12,5,"12,5"
8433,411640,28,6,"28,6"
8434,411673,16,2,"16,2"
8435,411719,17,11,"17,11"
8436,411722,6,6,"6,6"
8437,411746,12,6,"12,6"
8438,411809,29,6,"29,6"
8439,411836,10,2,"10,2"
8440,411941,16,5,"16,5"
8441,411991,28,8,"28,8"
8442,412076,23,5,"23,5"
8443,412079,22,8,"22,8"
8444,412096,11,7,"11,7"
8445,412104,2,1,"2,1"
8446,412127,2,3,"2,3"
8447,412147,5,6,"5,6"
8448,412232,24,6,"24,6"
8449,412310,12,5,"12,5"
8450,412316,27,1,"27,1"
8451,412374,25,3,"25,3"
8452,412417,20,12,"20,12"
8453,412418,4,1,"4,1"
8454,412504,3,7,"3,7"
8455,412546,13,7,"13,7"
8456,412645,25,1,"25,1"
8457,412723,23,11,"23,11"
8458,412755,9,5,"9,5"
8459,412825,22,7,"22,7"
8460,412875,9,7,"9,7"
8461,412888,29,3,"29,3"
8462,412901,24,7,"24,7"
8463,412965,17,6,"17,6"
8464,413027,10,1,"10,1"
8465,413073,14,11,"14,11"
8466,413126,19,5,"19,5"
8467,413136,6,6,"6,6"
8468,413157,28,5,"28,5"
8469,413163,6,4,"6,4"
8470,413320,6,3,"6,3"
8471,413487,28,2,"28,2"
8472,413620,22,2,"22,2"
8473,413680,31,1,"31,1"
8474,413747,26,6,"26,6"
8475,413928,4,8,"4,8"
8476,413953,12,6,"12,6"
8477,413958,15,6,"15,6"
8478,413977,29,4,"29,4"
8479,414013,3,6,"3,6"
8480,414116,20,8,"20,8"
8481,414168,23,10,"23,10"
8482,414206,2,4,"2,4"
8483,414320,17,7,"17,7"
8484,414608,10,3,"10,3"
8485,414694,1,1,"1,1"
8486,414710,24,1,"24,1"
8487,414753,11,9,"11,9"
8488,414826,4,4,"4,4"
8489,414867,1,10,"1,10"
8490,414947,8,12,"8,12"
8491,414949,30,10,"30,10"
8492,415065,15,3,"15,3"
8493,415277,13,2,"13,2"
8494,415345,31,10,"31,10"
8495,415408,10,10,"10,10"
8496,415461,13,2,"13,2"
8497,415701,15,7,"15,7"
